tconst	averageRating	numVotes
tt10603466	6.6	436
tt10604106	4.5	32
tt10605226	6.9	19
tt10607270	8.5	6
tt10607452	7.0	5
tt10608464	7.1	110
tt10608632	4.6	75
tt10608668	7.4	1255
tt10608842	3.4	121
tt10610330	6.7	7
tt10611372	7.1	1948
tt10612148	7.6	219
tt10612164	5.8	36
tt10612572	8.4	9
tt10612886	7.0	19
tt10612922	7.1	26838
tt10613002	6.1	399
tt10613174	7.5	8
tt10613228	5.3	7
tt10613572	3.7	107
tt10613578	6.5	137
tt10613684	7.8	14
tt10613796	7.7	7
tt10613838	7.1	10
tt10613992	7.5	520
tt10615388	5.2	118
tt10615452	6.3	75
tt10616984	5.6	68
tt10619508	5.4	8
tt10619522	2.7	107
tt10620616	8.8	8
tt10621020	5.6	53
tt10621390	7.8	24
tt10622212	5.2	10
tt10622410	7.1	571
tt10622694	8.0	70
tt10622790	6.2	1236
tt10623274	2.8	9
tt10623524	7.4	1004
tt10626534	4.9	99
tt10626906	4.1	13
tt10627210	4.2	12
tt10627352	5.8	1178
tt10627548	5.2	2200
tt10627584	6.8	12311
tt10627710	7.7	44
tt10627858	5.0	185
tt10627862	5.7	7
tt10628006	5.0	335
tt10628020	6.5	33
tt10628092	6.1	11
tt10628144	4.8	19
tt10628392	8.0	6
tt10628692	6.3	210
tt10629634	6.8	21
tt10632226	6.8	24
tt10632744	6.4	906
tt10633456	7.5	49618
tt10633542	5.3	103
tt10633612	5.4	62
tt10633676	6.0	100
tt10634552	2.7	51
tt10636130	5.3	38
tt10636632	7.1	253
tt10637682	5.6	227
tt10638320	3.8	104
tt10638354	5.1	59
tt10638582	6.0	257
tt10639214	5.5	28
tt10640262	6.2	62
tt10640384	8.0	32
tt10640710	9.0	8
tt10640766	5.9	121
tt10641972	7.5	541
tt10642250	6.1	58
tt10642834	7.2	4213
tt10643184	6.3	57
tt10643918	6.3	348
tt10643938	6.9	465
tt10644538	4.4	22
tt10644688	6.7	23
tt10644690	6.3	51
tt10644910	9.1	7
tt10645298	6.0	145
tt10648198	5.8	679
tt10648624	8.4	16
tt10648714	4.3	689
tt10649008	5.2	50
tt10649596	6.8	10
tt10650424	6.1	395
tt10650556	4.7	32
tt10650664	6.7	69
tt10650688	4.0	13
tt10650778	7.4	14
tt10651232	2.3	6
tt10652734	3.2	37
tt10652780	6.0	126
tt10652934	6.8	78
tt10655710	5.6	33
tt10656220	4.2	63
tt10656240	7.3	428
tt10657126	5.4	113
tt10657684	5.8	48
tt10657812	6.5	438
tt10658198	6.2	178
tt10658248	6.4	144
tt10658566	6.4	41
tt10658922	5.0	242
tt10658928	4.2	146
tt10659270	8.4	9
tt10659766	5.2	170
tt10659880	6.0	25
tt10660156	6.1	107
tt10660366	7.2	22
tt10660658	9.1	10
tt10661180	5.7	1452
tt10661376	8.2	16
tt10661500	8.1	48
tt10661640	6.8	8
tt10661952	7.8	77
tt10662176	6.7	9
tt10662234	5.3	981
tt10662310	7.2	121
tt10662360	5.8	10
tt10662528	6.7	61
tt10663608	7.2	23
tt10664496	7.0	63
tt10664780	5.0	44
tt10665234	5.3	78
tt10665470	3.0	605
tt10665734	5.2	56
tt10666454	6.8	440
tt10666536	6.1	221
tt10666722	9.2	5
tt10667070	4.4	56
tt10667232	3.2	8
tt10669822	6.5	121
tt10670442	6.7	878
tt10670724	5.2	27
tt10675392	7.2	383
tt10675724	6.6	178
tt10675966	6.1	194
tt10676012	6.3	17875
tt10676134	6.3	20
tt10676902	5.9	507
tt10678546	6.5	56
tt10678722	5.5	52
tt10679766	5.8	59
tt10679838	7.8	8
tt10680412	4.0	195
tt10681604	5.0	11
tt10681656	4.6	81
tt10681878	8.8	632
tt10682112	2.6	15
tt10682266	5.2	41310
tt10682318	4.9	92
tt10682414	5.8	8
tt10682506	4.7	151
tt10683650	4.9	316
tt10684352	8.4	11
tt10685330	5.8	5
tt10686246	7.4	7
tt10686470	5.0	5
tt10686618	6.5	16
tt10686668	5.5	20
tt10687070	8.5	4328
tt10687102	5.7	48
tt10687166	6.4	61
tt10687168	5.6	289
tt10687474	6.2	10
tt10689864	8.2	6
tt10690512	6.5	11
tt10690676	6.9	165
tt10691070	3.3	34
tt10691094	3.0	29
tt10691112	5.8	27
tt10691126	2.7	38
tt10691302	4.5	18
tt10691312	4.1	33
tt10691314	5.3	337
tt10691682	5.8	48
tt10692228	6.0	563
tt10692516	4.2	10
tt10692590	5.6	47
tt10692788	7.5	277
tt10692994	5.3	746
tt10693584	5.8	22
tt10695638	5.7	513
tt10695828	6.0	91
tt10696882	4.9	846
tt10697680	9.4	17
tt10698426	6.3	87
tt10699348	5.8	1160
tt10699362	6.8	2070
tt10699542	5.1	37
tt10701532	4.6	83
tt10701536	8.4	58
tt10702006	4.8	32
tt10702148	7.0	1549
tt10702760	8.4	1791
tt10702938	4.3	16
tt10703752	6.9	492
tt10703902	6.5	11
tt10704342	5.1	150
tt10706638	6.0	41
tt10706640	6.4	154
tt10706676	6.3	50
tt10706678	5.6	5
tt1070874	7.8	148909
tt10709742	3.5	550
tt10711648	7.0	2528
tt10712928	5.4	396
tt10713390	5.6	22
tt10713402	5.3	441
tt10713448	5.9	105
tt10713766	5.3	6
tt10713818	7.2	165
tt10713826	6.7	65
tt10714856	6.3	9114
tt10715104	4.8	162
tt10715194	5.3	1077
tt10715974	7.7	621
tt10716712	7.4	58
tt10719628	4.4	103
tt10719844	3.3	27
tt10720088	6.7	12
tt10726756	6.9	426
tt10726854	8.4	61
tt10726952	7.3	59
tt10727128	5.3	101
tt10727130	5.1	19
tt10728214	6.1	43
tt10728764	6.5	3570
tt10731264	5.9	3021
tt10731362	7.5	254
tt10731688	9.6	48
tt10731732	8.6	35
tt10731748	5.0	2259
tt10731800	5.8	143
tt10731866	7.4	269
tt10733318	4.2	63
tt10733762	6.2	8
tt10733938	4.7	33
tt10735202	7.7	2688
tt10735778	8.1	867
tt10736336	6.9	730
tt10736506	7.5	47
tt10736726	6.6	125
tt10737860	3.6	28
tt10737904	5.1	64
tt10738536	7.4	32
tt10738782	7.0	63
tt10739024	8.3	36
tt10739144	6.6	7
tt10739160	4.1	396
tt10739214	4.2	130
tt10740298	6.3	22
tt10740928	8.3	10
tt10741542	7.4	3445
tt10742270	8.7	28
tt10742850	7.6	75
tt10742934	7.1	44
tt10745896	6.7	69
tt10746674	2.7	19
tt10746876	5.1	231
tt10747038	6.1	563
tt10747310	6.0	228
tt10747476	7.3	6
tt10749760	7.1	663
tt10749786	6.7	1382
tt10750608	7.0	89
tt10752196	6.3	115
tt10754206	6.5	55
tt10755608	7.5	409
tt10756160	7.8	24
tt10757456	5.7	7
tt10758090	6.7	110
tt10758534	7.0	100
tt10758544	5.9	236
tt10760928	4.3	16
tt10761012	5.1	612
tt10761128	6.8	61
tt10763618	7.1	2653
tt10763914	6.5	182
tt10764458	3.2	263
tt10765448	7.6	7
tt10765456	5.2	19
tt10765896	5.3	161
tt10766808	9.0	14
tt10767066	4.9	119
tt10767426	6.7	2554
tt10767802	5.6	75
tt10768194	5.4	837
tt10768232	4.6	45
tt10768466	7.5	13
tt10768678	7.3	433
tt10770904	6.2	22
tt10771232	4.6	108
tt10771438	7.2	8
tt10772304	2.0	124
tt10772654	4.2	135
tt10772876	5.6	144
tt10773014	6.6	27
tt10773114	7.5	933
tt10773606	5.5	30
tt10776598	5.4	226
tt10777102	6.4	18
tt10778144	4.9	28
tt10778840	6.1	1633
tt10780540	3.6	5
tt10783168	6.1	137
tt10783504	7.0	62
tt10783920	5.0	122
tt10785310	6.4	328
tt10786684	3.3	63
tt10790396	7.1	436
tt10790688	3.0	14
tt10792582	8.0	5
tt10792696	6.1	7
tt10793632	5.7	7
tt10794522	7.7	35
tt10795144	7.8	114
tt10796286	7.3	2628
tt10797148	7.1	11
tt10798072	5.8	778
tt10798914	7.0	22
tt10798940	8.4	22
tt10799014	8.6	34
tt10799214	4.0	20
tt10799940	7.0	23
tt10800286	4.2	181
tt10801042	6.0	349
tt10801196	6.4	276
tt10801230	6.0	436
tt10803866	6.0	687
tt10804300	6.4	65
tt10805028	6.7	34
tt10805240	3.6	5
tt10805618	6.3	264
tt10806028	4.2	837
tt10806036	8.8	10
tt10806050	7.1	52
tt10808294	6.3	362
tt10808832	6.1	7885
tt10810486	4.9	7
tt10810730	4.8	185
tt10810850	6.9	11
tt10810906	4.0	5
tt10811070	5.2	19
tt10811384	6.1	27
tt10813338	4.8	116
tt10814118	7.0	63
tt10814876	5.9	969
tt10815036	6.4	25
tt10815648	5.4	118
tt10816000	5.2	159
tt10816420	7.9	73
tt10816478	5.4	16
tt10816484	6.7	3231
tt10816556	5.2	6
tt10816692	7.8	8
tt10816724	3.7	15
tt10818092	3.2	561
tt10818486	5.7	74
tt10818938	5.6	81
tt10819076	6.0	13
tt10819258	5.5	6
tt10820264	5.8	92
tt10822428	7.2	75
tt10825098	4.7	6
tt10826100	3.9	7
tt10826116	8.2	13
tt10826520	5.9	44
tt10827018	7.4	9
tt10827078	3.8	60
tt10827784	7.2	20
tt10827832	3.1	10
tt10827864	7.6	8
tt10830000	6.1	14
tt10831086	5.8	1954
tt10831276	3.2	6
tt10832072	8.6	22
tt10832274	7.6	52
tt10832730	7.6	45
tt10832776	5.7	10
tt10833732	7.2	218
tt10834006	8.3	71
tt10835642	7.6	11
tt10836294	4.8	5
tt10836742	8.2	12
tt10836760	5.4	411
tt10839434	5.9	259
tt10839484	6.1	128
tt10840162	5.6	254
tt10841088	5.2	203
tt10841514	7.1	13
tt10843306	5.3	5675
tt10843680	7.8	33
tt10844584	8.3	29
tt10844900	7.8	28
tt10845262	7.5	1799
tt10845656	6.5	126
tt10845678	6.6	51
tt10845704	8.4	28
tt10845878	6.5	30
tt10845898	6.5	22
tt10846014	6.0	24
tt10846772	4.3	329
tt10848020	3.8	5
tt10849406	4.6	17
tt10849514	7.3	564
tt10849722	4.5	34
tt10850034	3.8	19
tt10850214	6.3	104
tt10850578	3.8	166
tt10850892	5.8	219
tt10851246	5.0	10
tt10851276	6.2	165
tt10851662	6.6	116
tt10851820	5.9	246
tt10851886	8.9	9
tt10851944	5.7	17
tt10851976	5.7	10
tt10852646	6.5	13
tt10852876	6.2	81
tt10852994	2.6	5
tt10854954	7.3	10
tt10855380	7.8	19
tt10856180	5.6	21
tt10857048	6.1	227
tt10857178	7.3	144
tt10858032	6.3	21
tt10860558	4.7	225
tt10861884	5.1	9
tt10864024	5.3	726
tt10867504	9.0	915
tt10868288	5.2	16
tt10868378	5.8	9
tt10868508	5.3	49
tt10869364	7.0	172
tt10870258	9.3	26
tt10872080	3.9	270
tt10872982	6.8	26
tt10873412	1.8	6
tt10873874	8.7	14
tt10874006	6.7	146
tt10875002	7.3	139
tt10875068	6.4	435
tt10875678	5.8	580
tt10879920	7.2	734
tt10879980	7.0	64
tt10882850	5.6	85
tt10882938	6.4	316
tt10882954	2.1	29
tt10882998	5.6	18
tt10883194	5.4	26
tt10883272	5.2	152
tt10883740	6.7	58
tt10883748	7.0	48
tt10884046	5.4	9
tt10885124	6.2	391
tt10885192	3.4	23
tt10885578	6.8	30
tt10885722	9.0	9
tt10886166	3.3	61020
tt10886246	5.0	6
tt10886702	5.9	69
tt10886732	4.2	8
tt10887282	6.5	34
tt10887424	2.0	11
tt10887468	5.1	14
tt10887516	5.8	19
tt10887538	3.2	8
tt10887586	6.2	8
tt10887902	5.6	2602
tt10888514	6.5	313
tt10888554	6.6	435
tt10888630	6.4	47
tt10888684	7.2	185
tt10889642	5.8	23
tt10890888	5.6	43
tt10891822	6.4	38
tt10892304	3.4	45
tt10892530	6.4	180
tt10892554	5.3	50
tt10892766	8.2	13
tt10893020	6.6	7
tt10895780	6.0	116
tt10895784	9.6	193
tt10895828	5.3	707
tt10895830	5.8	303
tt10896172	6.1	343
tt10896398	5.2	1055
tt10896448	3.0	17
tt10896634	6.6	399
tt10897180	6.8	18
tt10899680	6.4	579
tt10901068	6.0	10
tt10901588	7.6	615
tt10904418	5.0	131
tt10905616	7.6	654
tt10905830	6.6	27
tt10907844	6.4	58
tt10908222	5.3	6
tt10908346	3.0	7
tt10908516	3.6	5
tt10909734	5.0	9
tt10910932	5.7	9
tt10911328	4.8	37
tt10912116	7.0	79
tt10912532	6.0	266
tt10912538	6.1	11
tt10912990	5.6	30
tt10913120	8.0	10
tt10913484	5.5	97
tt10913848	8.1	9
tt10914342	7.5	270
tt10914452	4.7	3034
tt10914712	6.2	535
tt10915616	8.1	69
tt10915630	8.1	46
tt10915806	4.0	6
tt10915948	4.9	12
tt10916102	7.3	3043
tt10916118	7.1	87
tt10916168	6.4	5
tt10916258	6.2	9
tt10916452	5.5	201
tt10916458	3.6	10
tt10916614	7.5	106
tt10918410	4.4	675
tt10918928	5.2	57
tt10919132	8.3	2758
tt10919362	7.7	50
tt10919380	6.3	32436
tt10919418	7.3	85
tt10919600	6.5	32
tt10920456	4.0	139
tt10920648	6.0	20
tt10921188	6.9	37
tt10922066	6.5	564
tt10922610	6.1	96
tt10923084	5.7	39
tt10923940	6.4	91
tt10925770	6.9	280
tt10925838	4.8	200
tt10926320	8.6	27
tt10927368	5.5	69
tt10927472	7.3	9
tt10927554	6.7	1777
tt10928202	9.1	10
tt10928612	7.4	26
tt10929798	7.0	167
tt10930522	7.1	23
tt10930586	3.8	6404
tt10930838	6.6	123
tt10930926	2.8	5
tt10931434	4.9	41
tt10932100	7.9	877
tt10932544	7.0	24
tt10932952	8.8	8
tt10934040	7.8	8
tt10934216	5.8	159
tt10935014	6.9	47
tt10935044	7.7	25
tt10935152	9.4	9
tt10936934	8.3	26
tt10937434	5.9	4349
tt10937670	6.1	1386
tt10938522	6.8	38
tt10940334	6.3	871
tt10940978	7.7	364
tt10941528	5.4	1991
tt10942220	7.8	100
tt10942302	5.0	150
tt10942504	4.4	51
tt10943214	4.3	59
tt10944276	7.7	38
tt10944596	6.3	405
tt10944744	1.6	252
tt10945164	6.5	113
tt10945328	5.8	135
tt10945950	4.9	22
tt10946062	6.0	33
tt10946516	5.7	6
tt10946934	6.4	1254
tt10948202	5.7	104
tt10948212	2.5	14
tt10948286	6.2	6
tt10948314	6.9	25
tt10948322	7.3	58
tt10948820	5.9	705
tt10949014	6.8	73
tt10951056	5.4	353
tt10951288	4.9	127
tt10951504	7.3	31
tt10952224	8.2	8
tt10953126	7.5	16
tt10955148	6.1	748
tt10956706	5.4	14
tt10956906	5.1	18
tt10957060	8.9	12
tt10957620	6.0	58
tt10958102	5.9	168
tt10958336	2.9	118
tt10961186	6.5	29
tt10961374	5.2	26
tt10961918	4.4	130
tt10962368	5.3	21644
tt10963462	6.2	130
tt10963974	6.8	16
tt10964190	6.2	184
tt10964430	6.8	15088
tt10965280	6.7	14
tt10965300	7.4	149
tt10965328	7.0	50
tt10965792	5.4	172
tt10966156	4.6	309
tt10968482	7.8	168
tt10968694	8.8	51
tt10968812	7.4	34
tt10969656	5.6	962
tt10971116	5.1	25
tt10971626	6.8	27
tt10975452	6.3	400
tt10975520	7.0	815
tt10975610	5.5	25
tt10975992	6.5	557
tt10976066	5.5	1173
tt10976326	4.0	60
tt10980820	6.7	32
tt10981202	6.8	627
tt10981304	7.0	854
tt10981366	4.2	16
tt10981694	4.6	8
tt10984818	6.3	336
tt10986080	8.2	8
tt10986582	2.8	5
tt10987184	5.4	326
tt10987868	6.3	66
tt10987870	6.3	67
tt10988088	4.5	329
tt10988396	4.8	24
tt10988704	6.4	24
tt10990648	2.8	5
tt10990714	2.8	5
tt10990756	2.8	5
tt10991188	5.0	2599
tt10992386	7.3	22
tt10993566	6.6	8962
tt10993580	5.4	360
tt10993786	5.3	153
tt10993976	7.4	9
tt10994556	4.2	50
tt10994638	3.6	7
tt10994688	5.2	2826
tt10996062	2.8	55
tt10996896	7.3	845
tt10997012	3.5	15
tt10997536	5.4	8
tt10998004	7.8	17
tt10999876	2.8	5
tt11000040	4.9	9
tt11000080	6.3	20
tt11000106	4.7	6
tt11000242	5.6	149
tt11000408	2.8	5
tt11000468	4.4	18
tt11000758	2.8	5
tt11002242	5.0	42
tt11002900	6.4	47
tt11004566	3.5	101
tt11005162	7.0	59
tt11005780	3.0	6
tt11006136	3.6	5
tt11006274	2.8	5
tt11006500	5.2	137
tt11006522	6.2	93
tt11006570	4.4	14
tt11007050	4.4	35
tt11007068	4.9	74
tt11007198	6.5	264
tt11010144	4.4	1129
tt11010804	4.0	281
tt11011484	4.8	12
tt11011540	5.9	11
tt11011868	4.6	12
tt11012206	6.6	7
tt11012216	5.5	29
tt11012790	5.5	15
tt11013468	4.8	28
tt11013572	6.4	1254
tt11015340	5.7	6
tt11015752	4.7	171
tt11016222	1.2	154
tt11018048	6.2	722
tt11018360	5.6	12
tt11018402	6.2	598
tt11018592	7.2	13
tt11018792	5.2	13
tt11020184	1.2	104
tt11020466	6.1	451
tt11020728	5.9	389
tt11020826	8.7	10
tt11022278	6.1	168
tt11022910	3.6	28
tt11023528	6.7	13
tt11023800	8.5	11
tt11023826	8.7	17
tt11024142	8.1	15
tt11024248	9.6	5
tt11024272	5.8	29891
tt11024406	7.2	46
tt11024528	8.2	37
tt11024568	5.6	122
tt11024580	6.9	1153
tt11024608	7.4	314
tt11024972	8.2	13
tt11026760	2.4	20
tt11027072	4.4	321
tt11027104	4.1	470
tt11027672	6.3	22
tt11028080	8.5	19
tt11028768	6.5	1127
tt11029252	6.6	19
tt11029976	4.4	218
tt11032810	7.1	56
tt11033574	2.2	39
tt11033656	6.2	6
tt11033746	6.2	13
tt11033942	6.8	25
tt11039040	6.1	15
tt11041006	6.2	449
tt11041010	6.0	25
tt11041106	8.7	18
tt11041136	6.6	134
tt11041632	2.8	5
tt11041754	6.4	595
tt11042658	8.1	682
tt11043394	7.1	36
tt11045806	6.8	20
tt11045864	6.2	52
tt11045932	6.5	6
tt11046300	6.9	4950
tt11046570	7.9	11
tt11049086	5.6	54
tt11050064	6.0	11
tt11051562	4.1	17
tt11051580	5.5	198
tt11051710	5.8	40
tt11051974	7.1	294
tt11052808	7.4	2565
tt11053238	8.6	64
tt11053418	7.3	23
tt11053478	6.9	135
tt11055048	6.6	18
tt11056304	7.0	9
tt11056322	9.5	6
tt11056458	7.3	28
tt11056732	6.2	80
tt11056910	5.7	760
tt11057500	5.6	25
tt11057882	7.1	42
tt11057912	5.9	113
tt11058056	5.5	50
tt11058214	5.4	5
tt11060730	4.7	1082
tt11062632	8.5	12
tt11063548	3.8	17
tt11063806	4.7	15
tt11064170	6.6	9
tt11064470	2.8	5
tt11064486	4.9	152
tt11065278	7.6	8
tt11066130	6.7	736
tt11067026	5.8	5
tt11067160	5.5	64
tt11067686	3.4	5
tt11067932	5.2	19
tt11068166	7.0	439
tt11069454	7.5	6
tt11069476	6.5	39
tt11069562	7.0	5
tt11069570	6.5	50
tt11070230	6.6	604
tt11070412	5.8	90
tt11070468	6.7	192
tt11070528	6.9	117
tt11071788	5.8	41
tt11074532	9.6	10
tt11075392	7.1	52
tt11075870	5.1	152
tt11076496	6.2	31
tt11079136	6.3	13
tt11079540	6.2	522
tt11079552	6.3	181
tt11079570	7.2	21
tt11079750	8.4	7
tt11080042	6.7	7
tt11080108	6.8	14209
tt11080304	5.2	60
tt11080676	7.2	52
tt11080716	9.0	9
tt11081206	7.8	53
tt11081744	7.4	1085
tt11082644	6.0	24
tt11083192	6.4	73
tt11084432	6.4	311
tt11084764	5.5	6
tt11089614	1.2	48
tt11090178	5.8	57
tt11090306	7.1	78
tt11090894	6.4	7
tt11090896	3.4	5
tt11091530	6.2	249
tt11091572	3.2	66
tt11091632	7.4	64
tt11091644	6.2	22
tt11091664	7.0	210
tt11091676	8.3	14
tt11092026	7.2	19
tt11092258	5.5	8
tt11092546	6.1	216
tt11093134	5.7	144
tt11093396	4.8	31
tt11094064	5.4	79
tt11095208	8.5	13
tt11097142	7.2	57
tt11100512	6.1	22
tt11100724	7.5	8
tt11100856	5.6	14903
tt11101622	8.4	203
tt11101894	8.4	11
tt11102242	7.2	172
tt11102282	6.3	197
tt11102314	6.1	2514
tt11102688	4.2	10
tt11105790	7.1	80
tt11106360	7.0	20
tt11107978	5.2	23
tt11108348	7.1	20
tt11110904	6.1	271
tt11111232	7.4	101
tt11111286	6.0	99
tt11112338	6.1	1433
tt11112526	3.0	5039
tt11114992	7.1	16
tt11115532	6.3	28
tt11116134	8.1	30
tt11116338	6.7	30
tt11116656	5.2	42
tt11120670	6.1	43
tt11122106	6.4	17
tt11122316	7.3	433
tt11122430	8.9	28
tt11122684	6.0	23
tt11123132	7.1	222
tt11123278	6.4	79
tt11123316	7.6	25
tt11123392	7.6	30
tt11125652	5.9	7
tt11126036	6.1	23
tt11127172	8.1	135
tt11127300	2.5	31
tt11127314	2.6	8
tt11127324	1.1	14
tt11127348	6.2	29
tt11127380	1.4	12
tt11127878	6.3	428
tt11128342	8.2	47
tt11131188	7.3	6
tt11131234	8.2	12
tt11131918	8.0	23
tt11131944	6.0	128
tt11131988	6.4	94
tt11132342	6.1	471
tt11132996	4.8	38
tt11134340	6.9	68
tt11134856	6.3	956
tt11135390	7.8	6
tt11135814	6.0	88
tt11135842	5.6	118
tt11135910	8.7	31
tt11136276	7.0	17
tt11136510	8.1	90
tt11136594	6.6	47
tt11137028	8.2	14
tt11137272	3.6	25
tt11137336	4.8	6
tt11137376	6.2	5
tt11137384	4.8	8
tt11137840	8.3	11
tt11138290	5.3	548
tt11138982	6.6	38
tt11140488	6.2	13171
tt11141676	7.9	7
tt11142578	4.0	16
tt11142622	5.0	73
tt11142628	3.9	36
tt11142762	6.9	7097
tt11142962	7.1	27
tt11143108	8.1	3081
tt11143286	3.4	27
tt11143434	5.8	179
tt11143498	4.4	102
tt11143634	5.0	961
tt11143832	4.8	32
tt11146678	6.2	57
tt11146760	9.1	10
tt11147106	6.1	313
tt11147362	6.2	11
tt11147962	5.8	8
tt11148192	8.8	5
tt11148316	6.1	7
tt11150410	6.2	5
tt11150412	5.7	88
tt11150646	9.3	15
tt11150680	6.8	10
tt11151496	2.1	7
tt11151610	6.8	52
tt11151734	6.8	24
tt11151736	6.1	16
tt11151772	5.2	23
tt11151998	8.2	36
tt11152286	6.2	26
tt11152342	7.9	30
tt11152422	5.6	159
tt11152690	7.8	19
tt11153796	6.4	21
tt11153896	8.3	9
tt11154574	6.0	93
tt11154906	5.4	325
tt11155460	8.5	86
tt11155912	9.1	11
tt11155928	6.3	18
tt11156060	6.1	55
tt11156592	7.2	5
tt11157186	6.8	180
tt11157344	4.5	114
tt11157380	7.2	8
tt11157590	6.2	35
tt11157668	1.2	49
tt11157772	4.2	88
tt11158304	6.3	46
tt11158436	6.5	74
tt11158930	7.1	263
tt11159984	6.5	43
tt11160650	7.4	225
tt11160832	6.8	5
tt11160858	6.5	78
tt11160882	9.1	7
tt11160942	6.7	6
tt11161474	7.1	40400
tt11161918	6.1	136
tt11162126	5.9	87
tt11162490	7.1	19
tt11162638	5.2	128
tt11162688	6.1	68
tt11162826	6.0	135
tt11163028	5.5	1487
tt11163154	6.4	8
tt11164090	8.9	178
tt11165442	5.8	385
tt11165704	8.6	20
tt11165716	6.2	989
tt11166002	4.4	194
tt11167046	6.8	5
tt11167286	5.2	29
tt11168488	5.8	20
tt11169050	6.7	4179
tt11169628	8.2	25
tt11170942	6.9	307
tt11172830	3.0	136
tt11172840	5.3	11
tt11172868	7.5	52
tt11173094	5.8	21
tt11173106	8.1	1465
tt11173116	8.4	17
tt11173524	5.4	475
tt11175956	7.9	25
tt11176286	5.8	53
tt11177606	6.0	112
tt11178440	7.7	13
tt11178862	7.5	20
tt11178946	6.2	8
tt11179436	5.9	29
tt11181100	5.1	13
tt11181568	5.0	105
tt11183702	6.1	60
tt11183868	6.7	11
tt11184010	4.3	24
tt11187136	7.8	488
tt11187612	8.3	22
tt11187956	6.1	51
tt11187986	5.9	150
tt11188734	6.1	48
tt11189708	6.7	367
tt11190652	6.3	24
tt11191000	4.8	13
tt11192320	9.9	14
tt11192466	6.6	14
tt11192624	8.2	12
tt11192680	5.8	112
tt11192714	6.0	230
tt11193002	7.4	471
tt11193160	6.0	12
tt11193834	6.0	5
tt11194260	1.7	6
tt11197146	8.2	10
tt11197874	6.7	63
tt11198796	2.9	16
tt11199310	3.5	1538
tt11199410	5.4	8137
tt11199514	2.6	154
tt11199856	6.9	350
tt11200922	6.3	295
tt11203468	7.6	256
tt11203678	5.4	64
tt11203722	8.8	16
tt11204336	6.0	195
tt11204896	6.0	18
tt11204984	4.6	109
tt11205014	5.6	98
tt11205260	7.2	28
tt11206172	8.2	11
tt11207718	6.3	22
tt11207902	8.4	131
tt11209784	8.1	11
tt11212586	5.5	6
tt11212684	2.5	6
tt11212824	6.2	6
tt11212858	4.2	6
tt11212874	5.7	21
tt11212930	4.1	8
tt11213372	6.1	9330
tt11213600	4.1	3805
tt11214054	5.9	56
tt11214476	7.3	10
tt11214936	6.1	62
tt11214972	6.9	476
tt11215810	5.3	42
tt11216782	6.4	324
tt11219254	6.6	305
tt11220376	6.1	49
tt11222962	7.9	41
tt11222994	5.6	43
tt11223148	7.7	237
tt11225050	2.8	9
tt11225360	7.1	14
tt11225756	8.5	8
tt11226400	6.0	10
tt11226466	3.2	123
tt11227322	6.2	17
tt11228904	7.6	34
tt11229382	9.5	10
tt11229766	6.2	76
tt11229886	8.6	356
tt11230868	7.6	2525
tt11230970	8.5	6
tt11231268	5.7	15
tt11231440	6.2	1339
tt11231606	8.3	12
tt11232208	5.3	173
tt11234120	4.8	17
tt11234252	6.8	64
tt11234494	7.6	29
tt11234570	7.1	26
tt11234814	8.6	7
tt11234910	6.5	176
tt11234994	7.3	87
tt11235044	7.8	34
tt11235142	8.2	4486
tt11235258	7.5	14
tt11235886	8.0	8
tt11236272	6.9	48
tt11237638	9.0	12
tt11237966	5.1	24
tt11238050	4.0	5
tt11238062	4.8	13
tt11238648	4.2	805
tt11238932	5.6	758
tt11241692	4.7	41
tt11242218	5.6	5117
tt11242336	6.2	9
tt11242836	6.9	8
tt11243252	5.8	25
tt11243342	8.2	156
tt11243476	5.9	22
tt11246270	6.8	20
tt11246434	1.6	556
tt11248244	6.2	17
tt11250720	6.6	2105
tt11251216	5.9	7
tt11252440	6.3	7611
tt11257316	3.6	8
tt11258824	6.8	267
tt11259556	8.3	7
tt11260504	6.1	108
tt11260904	7.3	10
tt11261004	7.0	35
tt11261062	7.9	21
tt11261270	2.4	1000
tt11261296	6.7	43
tt11261700	4.8	8
tt11261820	6.7	43
tt11262582	9.4	5
tt11263640	6.6	22
tt11266868	3.5	782
tt11268742	6.6	680
tt11268864	6.1	211
tt11268936	3.3	162
tt11269342	9.0	5
tt11269478	8.1	11
tt11269676	5.0	5
tt11269844	7.6	7
tt11269932	8.5	12
tt11271800	5.7	122
tt11271990	7.2	260
tt11273284	2.6	20
tt11273332	6.6	452
tt11273898	3.6	37
tt11273904	8.2	77
tt11273952	4.9	9
tt11274246	6.6	27
tt11274264	8.3	9
tt11274618	4.2	9
tt11275350	5.1	18
tt11275354	7.7	86
tt11276530	6.0	6
tt11277548	6.5	11
tt11278342	5.6	13
tt1127881	5.9	1136
tt11279862	8.3	41
tt11280100	5.8	419
tt11280244	3.6	5
tt11280912	9.1	355
tt11280952	8.2	13
tt11280986	5.3	15
tt11281098	3.2	6
tt11281142	5.7	113
tt11284280	5.1	7823
tt11285152	6.5	107
tt11285280	6.5	2396
tt11286640	7.9	221
tt11287240	8.0	10
tt11287380	6.8	21
tt11288650	5.6	74
tt11289634	7.5	42
tt11291000	4.7	9
tt11291510	1.4	25
tt11294754	7.7	6
tt11295984	6.0	33
tt11296132	4.5	1209
tt11301882	7.2	86
tt11306358	6.7	119
tt11306376	7.6	5816
tt11306684	6.0	170
